level_0,index,id,jid,jyear,jcase,jno,jdate_dt,jtitle,jtype,litigation_type,etl_datetime,source_id,source_cnt,source_id_v2,source_cnt_v2,精神慰撫金額,醫療費用,薪資收入
7807,3807,333455,"PCDV,110,簡,68,20210319,1",110,簡,68,1616112000000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,7807,1,7807,1,25萬元,"224,003元","41,000元"
7808,3808,338197,"PCEV,108,板小,4545,20200110,1",108,板小,4545,1578614400000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,7808,1,7808,1,nan,nan,nan
7809,3809,394091,"SCDV,108,重訴,60,20201113,4",108,重訴,60,1605225600000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,7809,1,7809,1,"1,200,000","39,608",3萬
7812,3812,511030,"TCDV,108,國,6,20200611,2",108,國,6,1591833600000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7812,1,7812,1,12萬元,"24萬2,546元",nan
7813,3813,512032,"TCDV,108,訴,1573,20200424,1",108,訴,1573,1587686400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7813,1,7813,1,30萬元,5萬1493元,5萬6000元
7814,3814,512933,"TCDV,109,原訴,1,20200521,1",109,原訴,1,1590019200000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7814,1,7814,1,"250,000元","306,206元","7萬5,193元"
7815,3815,525312,"TCEV,108,中簡,2822,20191224,1",108,中簡,2822,1577145600000,損害賠償,臺中簡易庭,民事判決,1688136019337,7815,1,7815,1,"30,000元","6,699元","22,000元"
7816,3816,593076,"TNDV,109,訴,182,20200429,1",109,訴,182,1588118400000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,7816,1,7816,1,"50,000元","11,240",nan
7817,3817,607053,"TNHV,108,上易,386,20200721,1",108,上易,386,1595289600000,損害賠償,臺灣高等法院臺南分院,民事判決,1688136019337,7817,1,7817,1,5萬元,1000,nan
7818,3818,718595,"TTEV,109,東原簡,16,20200817,1",109,東原簡,16,1597622400000,損害賠償,臺東簡易庭,民事判決,1688136019337,7818,1,7818,1,"3萬5,000元","4,910元",nan
7819,3819,797435,"TYDV,108,訴,2169,20200413,1",108,訴,2169,1586736000000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,7819,1,7819,1,5萬元,"1萬4,663元",15萬元
7820,3820,806828,"TYEV,109,桃簡,321,20200331,1",109,桃簡,321,1585612800000,損害賠償,桃園簡易庭,民事判決,1688136019337,7820,1,7820,1,"30,000元",770元,nan
7821,3821,31360,"CHDV,108,訴,1236,20200310,1",108,訴,1236,1583798400000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,7821,1,7821,1,12萬元,"4,020元","28,000元"
7822,3822,205964,"KSDV,107,勞訴,35,20200331,3",107,勞訴,35,1585612800000,給付職業災害補償金等,臺灣高雄地方法院,民事判決,1688136019337,7822,1,7822,1,nan,"59,982元","1,033元"
7823,3823,209878,"KSDV,108,訴,1449,20200401,1",108,訴,1449,1585699200000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,7823,1,7823,1,16萬元,"40,204元","22,000元"
7824,3824,248409,"MLDV,109,重訴,65,20201126,1",109,重訴,65,1606348800000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,7824,1,7824,1,"2,000,000元","366,106元",nan
7825,3825,324144,"PCDV,107,訴,2308,20200106,1",107,訴,2308,1578268800000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,7825,1,7825,1,20萬元,"15萬3,871元","4萬5,000元"
7826,3826,326679,"PCDV,108,訴,1074,20191125,1",108,訴,1074,1574640000000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,7826,1,7826,1,12萬元,"14,664元","21,009元"
7827,3827,327098,"PCDV,108,訴,3016,20191217,1",108,訴,3016,1576540800000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,7827,1,7827,1,"400,000元","160,370元",nan
7828,3828,338006,"PCEV,108,板小,3288,20191217,1",108,板小,3288,1576540800000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,7828,1,7828,1,30000元,nan,nan
7829,3829,512410,"TCDV,108,訴,3324,20200326,1",108,訴,3324,1585180800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7829,1,7829,1,25萬元,"157,196元",nan
7830,3830,526942,"TCEV,109,中簡,3413,20210331,1",109,中簡,3413,1617148800000,損害賠償,臺中簡易庭,民事判決,1688136019337,7830,1,7830,1,10萬元,"29,617元","35,200元"
7832,3832,597732,"TNEV,109,南簡,405,20200528,1",109,南簡,405,1590624000000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,7832,1,7832,1,"60,000元","9,294元","24,000元"
7834,3834,799665,"TYDV,109,訴,1031,20200806,1",109,訴,1031,1596672000000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,7834,1,7834,1,"9萬8,000元","6萬7,725元","22,000元"
7837,3837,32397,"CHDV,109,訴,741,20210129,1",109,訴,741,1611878400000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,7837,1,7837,1,"500,000元","168,678元","30,000元"
7838,3838,209943,"KSDV,108,訴,1639,20191231,1",108,訴,1639,1577750400000,損害賠償,臺灣高雄地方法院,民事判決,1688136019337,7838,1,7838,1,"30,000元","277,955元",4萬元
7840,3840,322251,"PCDV,106,訴,3981,20200120,3",106,訴,3981,1579478400000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,7840,1,7840,1,nan,nan,nan
7841,3841,430644,"SLDV,109,訴,990,20210331,1",109,訴,990,1617148800000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,7841,1,7841,1,50萬元,"6,687元","2萬5,500元"
7842,3842,439932,"SLEV,110,士簡,220,20210323,1",110,士簡,220,1616457600000,損害賠償,士林簡易庭,民事判決,1688136019337,7842,1,7842,1,20萬元,"131,100",6萬元
7843,3843,506727,"TCDV,107,國,17,20210115,1",107,國,17,1610668800000,國家賠償,臺灣臺中地方法院,民事判決,1688136019337,7843,1,7843,1,20萬元,7萬0792元,4萬9415元
7844,3844,512287,"TCDV,108,訴,2768,20191211,1",108,訴,2768,1576022400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7844,1,7844,1,"450,000元","2,220元",nan
7845,3845,512939,"TCDV,109,原訴,7,20200813,1",109,原訴,7,1597276800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7845,1,7845,1,"300,000元","48,235元",nan
7847,3847,545063,"TCHV,108,訴,8,20200331,1",108,訴,8,1585612800000,損害賠償,臺灣高等法院臺中分院,民事判決,1688136019337,7847,1,7847,1,"500,000元","44,827元","45,800元"
7848,3848,591571,"TNDV,108,訴,1482,20200206,2",108,訴,1482,1580947200000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,7848,1,7848,1,"100,000元","269,856元","22,000元"
7849,3849,592859,"TNDV,109,簡上,54,20200616,1",109,簡上,54,1592265600000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,7849,2,7849,1,15萬元,nan,"22,000元"
7850,3850,593246,"TNDV,109,訴,66,20200721,1",109,訴,66,1595289600000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,7850,1,7850,1,"100,000元","22,918元","23,100元"
7851,3851,597224,"TNEV,108,南簡,873,20200604,1",108,南簡,873,1591228800000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,7851,1,7851,1,"3,180元","3,180元","22,000元"
7852,3852,597810,"TNEV,109,南簡,868,20200907,1",109,南簡,868,1599436800000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,7852,1,7852,1,"100,000元",nan,nan
7853,3853,649781,"TPDV,107,訴,3817,20191227,1",107,訴,3817,1577404800000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,7853,1,7853,1,10萬元,"1萬9,441元",nan
7855,3855,797374,"TYDV,108,訴,1891,20191209,1",108,訴,1891,1575849600000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,7855,1,7855,1,15萬元,9170元,5萬2479元
7856,3856,797542,"TYDV,108,訴,2620,20201030,1",108,訴,2620,1604016000000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,7856,1,7856,1,40萬元,"8萬9,177元","2萬7,000元"
7857,3857,823811,"ULDV,109,訴,66,20200528,1",109,訴,66,1590624000000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,7857,1,7857,1,10萬元,"19,911元","38,636元"
7858,3858,32321,"CHDV,109,訴,368,20210126,1",109,訴,368,1611619200000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,7858,1,7858,1,18萬元,50355元,24000元
7859,3859,37796,"CLEV,109,壢小,203,20200522,1",109,壢小,203,1590105600000,損害賠償,中壢簡易庭,民事判決,1688136019337,7859,1,7859,1,nan,nan,nan
7861,3861,106622,"FSEV,109,鳳簡,504,20201012,2",109,鳳簡,504,1602460800000,損害賠償,鳳山簡易庭,民事判決,1688136019337,7861,1,7861,1,nan,nan,nan
7862,3862,157469,"KLDV,109,訴,35,20200331,1",109,訴,35,1585612800000,損害賠償,臺灣基隆地方法院,民事判決,1688136019337,7862,1,7862,1,30萬元,nan,nan
7863,3863,217506,"KSEV,109,雄小,569,20200618,1",109,雄小,569,1592438400000,損害賠償,高雄簡易庭,民事判決,1688136019337,7863,1,7863,1,"30,000元","3,350元",nan
7865,3865,247712,"MLDV,108,重訴,19,20200810,2",108,重訴,19,1597017600000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,7865,1,7865,1,"1,000,000元","56,134元",1萬元
7866,3866,248290,"MLDV,109,訴,270,20200601,1",109,訴,270,1590969600000,侵權行為損害賠償,臺灣苗栗地方法院,民事裁定,1688136019337,7866,1,7866,1,nan,nan,nan
7867,3867,327498,"PCDV,108,重訴,494,20200225,1",108,重訴,494,1582588800000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,7867,1,7867,1,200萬元,"21萬9,214元","21,009"
7868,3868,371844,"PTDV,109,訴,380,20200817,1",109,訴,380,1597622400000,請求侵權行為損害賠償,臺灣屏東地方法院,民事判決,1688136019337,7868,1,7868,1,"200,000元","96,537元","23,800元"
7869,3869,395831,"SCDV,109,訴,693,20201027,1",109,訴,693,1603756800000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,7869,1,7869,1,"30,000元",760元,nan
7870,3870,397217,"SCDV,110,竹簡,38,20210325,1",110,竹簡,38,1616630400000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,7870,1,7870,1,nan,nan,nan
7871,3871,428109,"SLDV,108,訴,1667,20200320,1",108,訴,1667,1584662400000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,7871,1,7871,1,20萬元,830,"5萬1,600元"
7872,3872,592918,"TNDV,109,訴,104,20200416,1",109,訴,104,1586995200000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,7872,1,7872,1,25萬元,"87,277元",nan
7873,3873,593063,"TNDV,109,訴,1756,20210106,1",109,訴,1756,1609891200000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,7873,1,7873,1,300萬元,nan,nan
7875,3875,654984,"TPDV,109,訴,2269,20201105,1",109,訴,2269,1604534400000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,7875,1,7875,1,40萬元,29萬7989元,3萬1323元
7876,3876,665191,"TPEV,109,北簡,1718,20200318,1",109,北簡,1718,1584489600000,侵權行為損害賠償,臺北簡易庭,民事判決,1688136019337,7876,1,7876,1,"30,000元","3,302元","36,267元"
7878,3878,793786,"TYDV,107,訴,2062,20201103,1",107,訴,2062,1604361600000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,7878,1,7878,1,"500,000元","445,005元","21,009元"
7879,3879,797699,"TYDV,108,訴,915,20191119,1",108,訴,915,1574121600000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,7879,1,7879,1,10萬元,"13萬5,096元","34,720元"
7880,3880,823440,"ULDV,108,訴,446,20200420,2",108,訴,446,1587340800000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,7880,1,7880,1,20萬元,"104,782元",3萬
7881,3881,46442,"CPEV,109,竹東簡,30,20200521,1",109,竹東簡,30,1590019200000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,7881,1,7881,1,nan,nan,nan
7884,3884,101738,"CYDV,109,訴,172,20200316,1",109,訴,172,1584316800000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,7884,1,7884,1,50萬元,"189,681元",nan
7885,3885,104053,"CYEV,108,嘉簡,779,20200616,1",108,嘉簡,779,1592265600000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,7885,1,7885,1,"58,130元","4,260元",nan
7886,3886,125100,"HLDV,108,訴,93,20200827,1",108,訴,93,1598486400000,侵權行為損害賠償,臺灣花蓮地方法院,民事判決,1688136019337,7886,1,7886,1,30萬元,"6,626元","23,800"
7889,3889,248272,"MLDV,109,訴,139,20200521,1",109,訴,139,1590019200000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,7889,1,7889,1,"200,000元","201,641元",nan
7890,3890,265213,"NTDV,108,訴,72,20200624,1",108,訴,72,1592956800000,損害賠償,臺灣南投地方法院,民事判決,1688136019337,7890,1,7890,1,200萬元,"870,700","4萬5,883元"
7892,3892,330779,"PCDV,109,訴,149,20200521,1",109,訴,149,1590019200000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,7892,1,7892,1,20萬元,"157,113元","54,000元"
7893,3893,401586,"SDEV,108,沙小,624,20191107,1",108,沙小,624,1573084800000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,7893,1,7893,1,nan,21484,nan
7894,3894,512336,"TCDV,108,訴,2929,20191211,1",108,訴,2929,1576022400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7894,1,7894,1,10萬元,"85,589元",nan
7896,3896,526517,"TCEV,109,中簡,1239,20200618,1",109,中簡,1239,1592438400000,損害賠償,臺中簡易庭,民事判決,1688136019337,7896,1,7896,1,"40,000元","12,558元",16萬元
7899,3899,38123,"CLEV,109,壢簡,53,20200430,2",109,壢簡,53,1588204800000,損害賠償,中壢簡易庭,民事判決,1688136019337,7899,1,7899,1,nan,"18,716元","1萬1,500元"
7900,3900,77654,"CTDV,107,訴,473,20200622,1",107,訴,473,1592784000000,損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,7900,1,7900,1,"300,000元","12,073元","47,040元"
7903,3903,212043,"KSDV,109,訴,859,20201111,1",109,訴,859,1605052800000,損害賠償,臺灣高雄地方法院,民事判決,1688136019337,7903,1,7903,1,"100,000元","20,587元",nan
7906,3906,338841,"PCEV,108,板簡,3186,20200226,1",108,板簡,3186,1582675200000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,7906,1,7906,1,4萬元,"104,620元","24,000元"
7909,3909,425552,"SLDV,107,訴,1652,20201130,2",107,訴,1652,1606694400000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,7909,1,7909,1,"300,000元","435,739元","8,683元"
7911,3911,526684,"TCEV,109,中簡,212,20200505,1",109,中簡,212,1588636800000,損害賠償,臺中簡易庭,民事判決,1688136019337,7911,1,7911,1,nan,"7,267",nan
7912,3912,593180,"TNDV,109,訴,416,20200515,1",109,訴,416,1589500800000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,7912,1,7912,1,5萬元,"22,125元",nan
7913,3913,597125,"TNEV,108,南簡,1546,20200612,2",108,南簡,1546,1591920000000,侵權行為損害賠償,臺南簡易庭,民事判決,1688136019337,7913,1,7913,1,10萬元,"69,300元","24,000元"
7917,3917,31362,"CHDV,108,訴,1244,20200225,2",108,訴,1244,1582588800000,損害賠償,臺灣彰化地方法院,民事判決,1688136019337,7917,1,7917,1,22萬元,4840元,nan
7919,3919,101053,"CYDV,108,訴,633,20210209,1",108,訴,633,1612828800000,損害賠償,臺灣嘉義地方法院,民事判決,1688136019337,7919,1,7919,1,"300,000元","37,705元","32,000元"
7920,3920,106586,"FSEV,109,鳳簡,236,20200820,2",109,鳳簡,236,1597881600000,損害賠償,鳳山簡易庭,民事判決,1688136019337,7920,1,7920,1,"130,000元","5,040元",nan
7921,3921,112791,"FYEV,109,豐小,862,20200924,1",109,豐小,862,1600905600000,損害賠償,豐原簡易庭,民事判決,1688136019337,7921,1,7921,1,nan,nan,nan
7924,3924,248168,"MLDV,109,苗簡,524,20201222,1",109,苗簡,524,1608595200000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,7924,1,7924,1,2萬元,"6,303元",nan
7925,3925,253091,"NHEV,108,湖簡,1447,20191108,1",108,湖簡,1447,1573171200000,損害賠償,內湖簡易庭,民事判決,1688136019337,7925,1,7925,1,8萬元,"20,810元",nan
7926,3926,339097,"PCEV,109,板小,1363,20200924,1",109,板小,1363,1600905600000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,7926,2,7926,1,nan,nan,nan
7929,3929,404311,"SJEV,108,重簡,1387,20191225,2",108,重簡,1387,1577232000000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,7929,1,7929,1,"50,000元",941元,1萬元
7931,3931,405691,"SJEV,109,重簡,809,20200629,1",109,重簡,809,1593388800000,侵權行為損害賠償,三重簡易庭,民事判決,1688136019337,7931,1,7931,1,nan,nan,"37,500元"
7932,3932,516261,"TCDV,109,訴,3193,20210224,1",109,訴,3193,1614124800000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7932,1,7932,1,7萬元,9640元,nan
7933,3933,547100,"TLEV,108,六簡更一,4,20200210,2",108,六簡更一,4,1581292800000,損害賠償,斗六簡易庭,民事判決,1688136019337,7933,1,7933,1,nan,nan,nan
7935,3935,652369,"TPDV,108,訴,2698,20191227,1",108,訴,2698,1577404800000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,7935,1,7935,1,"80,000元","72,735元","43,000元"
7936,3936,652669,"TPDV,108,訴,4687,20200414,1",108,訴,4687,1586822400000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,7936,1,7936,1,15萬元,"2萬7,618元","2萬5,000元"
7937,3937,797792,"TYDV,108,重訴,341,20200921,1",108,重訴,341,1600646400000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,7937,1,7937,1,150萬元,"2萬9,031元","4萬7,000元"
7938,3938,823442,"ULDV,108,訴,456,20200730,1",108,訴,456,1596067200000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,7938,1,7938,1,25萬元,"295,085元","23,800元"
7939,3939,824037,"ULDV,110,簡,5,20210325,1",110,簡,5,1616630400000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,7939,1,7939,1,20萬元,"82,344元","10,200元"
7940,3940,704,"CCEV,109,潮簡,485,20210331,1",109,潮簡,485,1617148800000,請求損害賠償,潮州簡易庭,民事判決,1688136019337,7940,1,7940,1,"60,000元","6,183元",nan
7941,3941,37995,"CLEV,109,壢簡,1396,20210319,1",109,壢簡,1396,1616112000000,損害賠償,中壢簡易庭,民事判決,1688136019337,7941,1,7941,1,11萬元,"31,480元",nan
7942,3942,78456,"CTDV,108,訴,695,20191211,1",108,訴,695,1576022400000,損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,7942,1,7942,1,"300,000元","222,812元","22,000元"
7943,3943,104574,"CYEV,109,朴小,38,20200318,1",109,朴小,38,1584489600000,侵權行為損害賠償,嘉義簡易庭(含朴子),民事判決,1688136019337,7943,1,7943,1,nan,nan,nan
7944,3944,210028,"KSDV,108,訴,449,20210219,1",108,訴,449,1613692800000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,7944,1,7944,1,35萬,"288,305","21,000元"
7947,3947,211942,"KSDV,109,訴,431,20201229,1",109,訴,431,1609200000000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,7947,1,7947,1,20萬元,"13,268",nan
7948,3948,247931,"MLDV,109,苗原簡,6,20200929,1",109,苗原簡,6,1601337600000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,7948,1,7948,1,"20,000元","1,850元",nan
7949,3949,395956,"SCDV,109,重訴,200,20210129,1",109,重訴,200,1611878400000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,7949,1,7949,1,12萬元,"1,370元","2萬5,200元"
7950,3950,516532,"TCDV,109,訴,920,20210203,1",109,訴,920,1612310400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7950,1,7950,1,"700,000元","107,158元","22,000元"
7952,3952,526197,"TCEV,109,中小,4053,20201230,1",109,中小,4053,1609286400000,損害賠償,臺中簡易庭,民事判決,1688136019337,7952,1,7952,1,"20,000元","41,500元","35,000元"
7953,3953,526744,"TCEV,109,中簡,2390,20210225,1",109,中簡,2390,1614211200000,損害賠償,臺中簡易庭,民事判決,1688136019337,7953,1,7953,1,"50,000元","14,760元","47,479元"
7954,3954,593239,"TNDV,109,訴,631,20201007,1",109,訴,631,1602028800000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,7954,1,7954,1,"30,000元",nan,"80,000元"
7955,3955,593260,"TNDV,109,訴,73,20200227,1",109,訴,73,1582761600000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,7955,1,7955,1,nan,nan,nan
7956,3956,652367,"TPDV,108,訴,2690,20191108,1",108,訴,2690,1573171200000,損害賠償,臺灣臺北地方法院,民事判決,1688136019337,7956,1,7956,1,nan,nan,nan
7958,3958,823796,"ULDV,109,訴,562,20201130,1",109,訴,562,1606694400000,損害賠償,臺灣雲林地方法院,民事判決,1688136019337,7958,1,7958,1,20萬元,"2,744元",nan
7959,3959,2738,"CDEV,109,橋簡,421,20200813,1",109,橋簡,421,1597276800000,損害賠償,橋頭簡易庭,民事判決,1688136019337,7959,1,7959,1,"80,000元","2,520元","43,052元"
7961,3961,37831,"CLEV,109,壢小,522,20200629,1",109,壢小,522,1593388800000,損害賠償,中壢簡易庭,民事判決,1688136019337,7961,1,7961,1,1萬元,"2,376元",nan
7962,3962,46678,"CPEV,110,竹北簡,107,20210412,1",110,竹北簡,107,1618185600000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,7962,1,7962,1,10萬元,"3萬5,039元",nan
7963,3963,125032,"HLDV,108,訴,134,20200714,2",108,訴,134,1594684800000,侵權行為損害賠償,臺灣花蓮地方法院,民事判決,1688136019337,7963,1,7963,1,"500,000元",810元,nan
7966,3966,247660,"MLDV,108,訴,483,20200507,2",108,訴,483,1588809600000,侵權行為損害賠償,臺灣苗栗地方法院,民事判決,1688136019337,7966,1,7966,1,nan,"60,000元",nan
7967,3967,339799,"PCEV,109,板簡,1218,20200729,1",109,板簡,1218,1595980800000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,7967,1,7967,1,"50,000元","5,180元","38,000元"
7968,3968,339890,"PCEV,109,板簡,177,20201229,1",109,板簡,177,1609200000000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,7968,1,7968,1,"60,000元","165,736元","60,000元"
7969,3969,343351,"PDEV,109,斗簡,118,20200616,1",109,斗簡,118,1592265600000,損害賠償,北斗簡易庭,民事判決,1688136019337,7969,1,7969,1,"30,000元","3,040元",nan
7970,3970,395555,"SCDV,109,竹簡,435,20201218,2",109,竹簡,435,1608249600000,損害賠償,臺灣新竹地方法院,民事判決,1688136019337,7970,1,7970,1,"80,000元","31,030元","23,100元"
7971,3971,401622,"SDEV,108,沙小,871,20200122,1",108,沙小,871,1579651200000,損害賠償,沙鹿簡易庭,民事判決,1688136019337,7971,1,7971,1,20000,nan,nan
7972,3972,428105,"SLDV,108,訴,1632,20201015,1",108,訴,1632,1602720000000,損害賠償,臺灣士林地方法院,民事判決,1688136019337,7972,1,7972,1,15萬元,"22萬3,852元",nan
7973,3973,507868,"TCDV,107,訴,3400,20201218,1",107,訴,3400,1608249600000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7973,1,7973,1,"200,000元","69,903元","20,000元"
7974,3974,525406,"TCEV,108,中簡,3354,20200515,2",108,中簡,3354,1589500800000,損害賠償,臺中簡易庭,民事判決,1688136019337,7974,1,7974,1,"20,000元","80,171元","32,000元"
7975,3975,593021,"TNDV,109,訴,1544,20210120,3",109,訴,1544,1611100800000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,7975,1,7975,1,"10,000元","19,639元","23,800元"
7976,3976,593164,"TNDV,109,訴,345,20201201,1",109,訴,345,1606780800000,侵權行為損害賠償,臺灣臺南地方法院,民事判決,1688136019337,7976,1,7976,1,"400,000元","502,370元",nan
7977,3977,652852,"TPDV,108,醫,19,20210326,1",108,醫,19,1616716800000,損害賠償,臺灣臺北地方法院,民事判決,1688136019337,7977,1,7977,1,nan,nan,nan
7980,3980,797459,"TYDV,108,訴,2247,20210409,1",108,訴,2247,1617926400000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,7980,1,7980,1,60萬元,"40萬2,827元","3萬2,567元"
7981,3981,797706,"TYDV,108,訴,959,20200508,1",108,訴,959,1588896000000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,7981,1,7981,1,15萬元,"14,086元","6萬6,000元"
7982,3982,800254,"TYDV,109,訴,762,20200720,1",109,訴,762,1595203200000,損害賠償,臺灣桃園地方法院,民事判決,1688136019337,7982,1,7982,1,80萬元,"64,044元","5萬9,000元"
7985,3985,46279,"CPEV,109,竹北簡,178,20200909,1",109,竹北簡,178,1599609600000,損害賠償,竹北簡易庭(含竹東),民事判決,1688136019337,7985,1,7985,1,"40,000元","3,160元","20,000元"
7986,3986,79501,"CTDV,109,重訴,48,20210129,1",109,重訴,48,1611878400000,損害賠償,臺灣橋頭地方法院,民事判決,1688136019337,7986,1,7986,1,"300,000元","72,365","26,228元"
7987,3987,125078,"HLDV,108,訴,334,20200327,1",108,訴,334,1585267200000,侵權行為損害賠償,臺灣花蓮地方法院,民事判決,1688136019337,7987,1,7987,1,"5,000元",350元,nan
7989,3989,210110,"KSDV,108,訴,764,20200716,1",108,訴,764,1594857600000,侵權行為損害賠償,臺灣高雄地方法院,民事判決,1688136019337,7989,1,7989,1,50萬元,"297,432","23,100"
7990,3990,216539,"KSEV,108,雄小,3536,20200630,1",108,雄小,3536,1593475200000,損害賠償,高雄簡易庭,民事判決,1688136019337,7990,1,7990,1,1萬元,"1,520元","2萬5,000元"
7991,3991,330702,"PCDV,109,訴,1182,20200707,1",109,訴,1182,1594080000000,侵權行為損害賠償,臺灣新北地方法院,民事判決,1688136019337,7991,1,7991,1,25萬元,"87,122元","24,263元"
7992,3992,339328,"PCEV,109,板小,2843,20200925,1",109,板小,2843,1600992000000,侵權行為損害賠償,板橋簡易庭,民事判決,1688136019337,7992,1,7992,1,nan,nan,nan
7994,3994,372979,"PTEV,108,屏簡,258,20191206,1",108,屏簡,258,1575590400000,損害賠償,屏東簡易庭,民事判決,1688136019337,7994,1,7994,1,"100,000元","34,722元","21,009元"
7995,3995,512034,"TCDV,108,訴,1577,20200605,1",108,訴,1577,1591315200000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7995,1,7995,1,5萬元,"372,525元",3萬元
7996,3996,512476,"TCDV,108,訴,3578,20201016,1",108,訴,3578,1602806400000,損害賠償,臺灣臺中地方法院,民事判決,1688136019337,7996,1,7996,1,6萬元,"21,943元","36,688元"
7997,3997,526604,"TCEV,109,中簡,1647,20200923,1",109,中簡,1647,1600819200000,損害賠償,臺中簡易庭,民事判決,1688136019337,7997,1,7997,1,10萬元,"3,680元","24,704.4"
7999,3999,655079,"TPDV,109,訴,3358,20201230,4",109,訴,3358,1609286400000,侵權行為損害賠償,臺灣臺北地方法院,民事判決,1688136019337,7999,1,7999,1,"100,000元","12,753元",nan
